  Row   Col.  Seas.  Beg.    End.   Length   Base   Mid-x   Max.    Amp.    L-der.  R-der.  L-integ.  S-integ. 
  487     1     1     5.0    43.1    38.1  2454.9    21.8  8805.1  6350.2   807.3   261.2  226402.2  128208.0 
  487     1     2    64.7    93.5    28.9  2157.8    79.2  9075.7  6917.9   596.7   739.1  202268.8  135376.9 
  487     1     3   101.0   138.0    37.0  2097.3   124.0  8936.0  6838.7   918.1   631.0  224910.8  145213.2 
  488     1     1     5.8    41.1    35.4  1981.0    20.2  9452.8  7471.7   549.0   343.9  200518.0  125238.4 
  488     1     2    64.7    96.5    31.8  1962.9    79.3  9124.5  7161.7   609.0   508.6  210755.1  144017.2 
  488     1     3   101.0   139.6    38.7  2386.0   119.6  9303.9  6918.0  -462.5   754.6  272941.8  175117.5 
  489     1     1     5.8    41.4    35.7  1978.8    19.9  9364.1  7385.3  1048.9   343.6  197449.7  122256.0 
  489     1     2    64.7    96.7    32.0  1942.4    79.2  9087.8  7145.4   576.2   458.6  211102.2  145061.4 
  489     1     3   101.1   139.7    38.7  2416.2   119.3  9329.9  6913.7  -425.5   698.2  272683.9  176034.6 
  490     1     1     7.4    41.2    33.8  1986.0    20.0  9451.9  7465.9  1111.9   362.5  190965.7  119468.7 
  490     1     2    64.6    96.4    31.8  1889.5    78.7  9095.4  7205.9   614.3   477.6  207802.3  143559.6 
  490     1     3   101.2   140.2    39.0  2298.7   119.4  9200.7  6902.0  -439.2   657.8  270970.4  176723.0 
  491     1     1     7.4    40.8    33.4  1984.1    20.2  9383.8  7399.8  1110.0   362.7  185063.2  115620.9 
  491     1     2    64.2    96.5    32.4  1902.1    78.5  8963.5  7061.4   588.8   456.7  209270.4  144599.9 
  491     1     3   101.2   140.1    38.9  2253.9   119.5  9238.5  6984.5  -482.6   680.8  270149.5  177737.8 
  492     1     1     4.2    43.6    39.4  2643.7    21.2  8536.0  5892.4   968.1   230.4  236836.2  128445.5 
  492     1     2    53.3    93.1    39.8  2176.9    78.7  8985.7  6808.8   593.8   664.8  244405.5  152976.5 
  492     1     3   100.7   136.9    36.2  2138.6   123.0  8669.2  6530.6   860.5   526.7  207209.5  125942.9 
  493     1     1     4.3    43.1    38.9  2666.1    21.7  8577.5  5911.4   982.7   241.9  231416.1  122104.7 
  493     1     2    64.2    93.1    28.9  2187.0    78.9  9172.9  6985.9   619.8   746.0  200159.3  132362.8 
  493     1     3   100.9   137.0    36.1  2080.8   123.9  8705.4  6624.7   841.5   712.9  215126.8  136057.5 
  494     1     1     6.0    41.9    35.9  1976.1    20.4  8655.9  6679.8   838.5   317.5  192371.9  117281.3 
  494     1     2    64.3    96.5    32.2  1908.5    79.7  9127.3  7218.9   551.9   509.3  207997.1  143109.1 
  494     1     3   101.1   139.6    38.5  2372.6   119.5  9291.4  6918.8  -427.7   750.9  271153.9  176251.8 
  495     1     1     6.6    42.1    35.5  2005.7    19.9  8974.1  6968.4   503.4   315.3  192617.1  116399.4 
  495     1     2    64.4    97.1    32.7  1826.6    79.5  9057.2  7230.6   516.1   447.2  211240.7  147310.1 
  495     1     3   101.1   139.8    38.7  2245.9   119.1  9276.0  7030.1  -410.2   730.4  272774.9  182940.4 
  496     1     1     6.8    41.4    34.6  1988.6    20.3  9321.0  7332.4  1013.5   350.2  191756.4  118178.3 
  496     1     2    64.5    97.0    32.5  1868.5    79.3  9046.7  7178.2   531.4   465.2  209723.1  144324.6 
  496     1     3   101.0   140.3    39.3  2243.0   119.0  9209.7  6966.7  -405.9   660.2  274651.0  182686.3 
  497     1     1     6.9    41.1    34.2  2008.9    20.6  8944.5  6935.6   874.2   336.7  190433.6  116103.4 
  497     1     2    64.0    97.1    33.1  1827.9    80.1  9042.1  7214.2   392.2   451.6  204410.5  140433.4 
  497     1     3   101.3   139.8    38.5  2207.0   119.0  9239.7  7032.6  -436.6   668.3  268018.1  179736.1 
  498     1     1     5.8    41.9    36.1  2077.1    20.6  9019.5  6942.4   437.9   340.0  201588.5  122660.5 
  498     1     2    64.0    97.3    33.3  2045.0    79.7  9193.9  7148.9   534.4   520.0  212814.8  141240.6 
  498     1     3   115.2   140.0    24.8  2434.2   120.1  9206.1  6772.0  -456.8   669.2  184016.2  120727.5 
  499     1     1     6.0    41.5    35.5  2078.7    20.5  9157.1  7078.4   904.7   357.9  194036.2  117124.2 
  499     1     2    64.0    97.1    33.1  1965.8    80.5  9090.0  7124.2   431.4   515.3  214824.2  144056.0 
  499     1     3   115.3   139.7    24.4  2415.4   119.7  9217.5  6802.1  -417.4   726.8  184148.7  121349.4 
  500     1     1     6.9    41.1    34.2  2223.6    20.4  9295.9  7072.3   466.8   354.7  200797.9  118526.2 
  500     1     2    64.1    96.8    32.7  1938.2    80.4  8983.0  7044.8   403.3   458.1  204403.1  138504.2 
  500     1     3   115.4   139.8    24.4  2303.9   119.5  9145.8  6842.0  -402.1   755.8  181814.4  121913.8 
  501     1     1     6.3    46.5    40.2  2144.7    25.4  9338.9  7194.2   722.9  -444.1  248094.2  158016.5 
  501     1     2    55.8    72.9    17.1  2108.5    65.9  9538.6  7430.1  1047.7  1639.4  121350.5   81289.9 
  501     1     3   107.4   142.4    35.0  2451.0   124.3  9329.1  6878.1   506.7   615.3  229687.3  139001.1 
  502     1     1     6.3    45.4    39.1  2186.6    25.1  9606.1  7419.5  1303.3  -490.3  244161.3  154509.6 
  502     1     2    55.9    73.5    17.6  2134.7    65.9  9583.3  7448.6  1044.1  1566.8  125324.3   82630.6 
  502     1     3   107.3   142.1    34.8  2434.5   136.4  9359.4  6924.9   513.9  -218.7  229835.3  139756.9 
  503     1     1     6.5    44.6    38.1  2231.9    42.2  9661.9  7430.0  1263.9  -103.4  243082.5  153807.0 
  503     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  503     1     3   105.6   142.9    37.3  2377.0   136.5  9304.9  6927.9   480.3  -210.4  236821.6  144119.8 
  504     1     1     6.7    44.5    37.8  2175.4    42.1  9610.0  7434.6  1320.3  -101.3  239869.9  152853.6 
  504     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  504     1     3   105.6   142.5    36.9  2396.8   124.0  9106.0  6709.1   511.5   706.1  243146.1  149669.9 
  505     1     1     7.0    46.7    39.7  2077.9    25.5  9442.6  7364.7  1000.5   561.7  246005.0  160810.1 
  505     1     2    57.2    71.6    14.3  1934.2    64.5  9654.6  7720.3  1358.9  1576.1  102555.1   71607.5 
  505     1     3   104.5   141.0    36.5  1989.8   119.8  9618.3  7628.5  1523.7   610.0  238052.5  162441.8 
  506     1     1     6.8    45.0    38.2  2147.6    41.6  9334.5  7186.9   697.2  -102.9  245381.4  159478.1 
  506     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  506     1     3   105.3   140.6    35.3  1936.3   119.7  9652.4  7716.1  1770.9  -446.0  235660.7  164017.1 
  507     1     1     6.3    45.8    39.5  2207.6    25.1  9641.4  7433.8  1286.1  -515.8  244925.3  154412.0 
  507     1     2    56.1    72.7    16.7  2094.2    66.0  9568.7  7474.5  1013.1  1762.8  118972.2   81277.4 
  507     1     3   105.9   141.7    35.8  2478.9   124.2  9321.9  6843.0   491.2   671.4  235381.4  141184.1 
  508     1     1     6.5    45.9    39.4  2237.7    25.3  9499.5  7261.8  1179.1   617.4  246506.8  154761.5 
  508     1     2    55.9    72.5    16.6  2204.4    66.0  9613.1  7408.7   997.9  1833.9  121600.0   79716.0 
  508     1     3   106.4   141.6    35.2  2559.3   124.2  9386.9  6827.6   482.3   715.3  234000.3  139306.2 
  509     1     1     6.5    45.4    38.9  2149.9    42.3  9598.8  7448.9  1321.5  -102.0  241173.2  153027.9 
  509     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  509     1     3   106.0   142.2    36.3  2480.7   124.1  9274.2  6793.5   502.8   719.2  244081.5  147335.0 
  510     1     1     6.6    46.3    39.8  2051.4    42.3  9522.2  7470.8  1398.9  -170.1  241693.6  155535.2 
  510     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  510     1     3   104.7   142.2    37.5  2421.4   124.1  8892.6  6471.2   406.3   769.4  248577.2  151723.0 
  511     1     1     7.0    46.3    39.3  2217.8    41.7  9485.9  7268.1   763.9  -106.3  243885.9  150740.3 
  511     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  511     1     3   105.3   140.4    35.1  1806.6   119.5  9572.7  7766.1  1750.8   630.2  232405.5  165559.8 
  512     1     1     6.3    47.1    40.7  2140.9    25.3  9400.6  7259.8   725.4  -510.1  248203.6  156145.7 
  512     1     2    57.1    71.5    14.5  1955.7    64.7  9567.1  7611.3  1196.5  1602.4  101495.4   70204.1 
  512     1     3   105.1   140.8    35.7  1905.2   119.6  9493.2  7588.0  1658.9   696.2  228189.5  157697.4 
  513     1     1     7.0    46.4    39.4  2343.0    25.1  9402.7  7059.6   794.8   540.8  252891.0  156826.1 
  513     1     2    56.0    72.9    16.9  2145.4    65.5  9494.2  7348.7  1080.5  1657.4  122214.1   83596.7 
  513     1     3   105.9   141.7    35.8  2446.4   123.6  9249.6  6803.2   494.9   823.8  236090.9  143128.1 
  514     1     1     7.1    45.0    37.9  2311.4    42.3  9389.6  7078.2   767.7   -98.6  243541.6  153398.5 
  514     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  514     1     3   105.8   141.9    36.1  2398.9   123.3  9146.0  6747.1   520.0   857.2  237850.3  146693.2 
  515     1     1     7.1    45.2    38.1  2243.1    42.1  9436.7  7193.6   945.1  -150.5  242059.8  152335.2 
  515     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  515     1     3   104.9   142.2    37.3  2282.5   124.2  9105.9  6823.4   403.1   780.5  242275.5  150975.2 
  516     1     1     6.1    46.5    40.4  1974.0    25.4  9382.6  7408.6   630.3  -503.9  236392.9  153484.5 
  516     1     2    56.7    71.9    15.2  1833.3    72.4  9194.2  7360.9  1213.2  -348.8  105362.5   74196.1 
  516     1     3   104.2   136.8    32.6  1861.4   119.2  9478.2  7616.8  1257.7   905.8  213288.9  149999.8 
  517     1     1     7.1    45.9    38.8  2234.1    42.0  9295.9  7061.8   906.0   -98.8  242444.3  153080.3 
  517     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  517     1     3   105.1   141.8    36.7  2266.4   123.5  9099.9  6833.5   423.0   681.1  229803.3  143678.8 
  518     1     1     7.4    45.1    37.7  2292.2    25.0  9305.4  7013.3   962.5   797.2  239845.9  148159.1 
  518     1     2    56.5    73.6    17.0  2087.4    65.3  9566.5  7479.1  1115.3  1556.6  122406.9   82747.2 
  518     1     3   104.8   142.0    37.2  2232.4   123.7  9016.6  6784.2   404.3   708.0  235149.9  148086.4 
  519     1     1    10.2    45.7    35.6  2154.3    25.3  9414.9  7260.5  1253.8  -480.5  220687.5  140976.5 
  519     1     2    56.7    97.2    40.5  1693.0    71.9  9262.2  7569.2  1255.8  -410.1  232020.1  159220.5 
  519     1     3   101.1   137.3    36.2  1647.4   119.3  9710.7  8063.3   751.7   795.9  228521.8  165919.7 
  520     1     1     7.8    44.2    36.4  2086.4    24.4  9423.1  7336.7  1417.1   884.8  239810.4  158442.2 
  520     1     2    56.7    98.1    41.4  2039.4    72.0  9435.9  7396.5  1306.1  -365.6  253656.5  163924.5 
  520     1     3   103.5   138.7    35.2  2379.7   126.4  9176.1  6796.4   253.4   715.7  237745.2  149697.2 
  521     1     1     7.9    45.7    37.8  2069.8    24.7  9424.5  7354.7  1197.0   936.2  244737.5  161945.6 
  521     1     2    56.7    97.8    41.1  1904.6    72.0  9365.5  7460.9  1294.3  -391.1  247941.6  166042.8 
  521     1     3   101.5   139.2    37.7  2231.4   119.5  9224.3  6992.9   928.5   619.9  259508.1  170252.6 
  522     1     1    10.2    42.7    32.5  2737.2    25.1  9290.7  6553.5  1074.6  -396.3  221849.1  128785.7 
  522     1     2    57.3    96.7    39.4  2566.6    65.4  9014.5  6448.0   985.9  1199.3  236225.4  130996.6 
  522     1     3   103.8   139.5    35.7  2354.1   119.4  9200.2  6846.1   920.6   822.9  227066.8  137611.4 
  523     1     1     7.0    42.8    35.7  2216.1    24.6  9304.6  7088.5   912.3   952.6  232486.1  150491.8 
  523     1     2    57.0    97.6    40.6  2216.6    71.8  9443.6  7227.1  1426.3  -367.1  250370.1  157274.1 
  523     1     3   103.2   136.0    32.8  2426.6   123.2  8949.9  6523.3   336.2   723.7  219752.0  137247.5 
  524     1     1     7.9    43.6    35.7  2168.2    24.6  9302.0  7133.8  1294.8   855.0  239565.8  157173.3 
  524     1     2    56.9    71.9    15.0  2170.2    71.2  9470.4  7300.2  1407.7  -404.8  109283.6   72390.0 
  524     1     3   103.5   138.4    34.9  2418.6   125.0  8973.4  6554.8   289.1   761.0  237002.4  147513.1 
  525     1     1     6.9    45.2    38.3  2280.0    25.1  9284.4  7004.4  1050.6  -385.5  241128.4  147649.0 
  525     1     2    56.9    98.0    41.1  1867.9    71.8  9323.9  7456.0  1294.6  -418.8  245228.5  163040.8 
  525     1     3   101.2   140.4    39.2  2068.3   120.1  9155.1  7086.8   926.2   717.4  272391.5  187591.0 
  526     1     1     6.1    42.9    36.8  2621.2    25.1  9173.9  6552.7  1101.7  -363.3  233067.0  133461.1 
  526     1     2    57.4    96.5    39.1  2707.5    65.6  9061.7  6354.2   968.6  1192.7  235745.5  124737.3 
  526     1     3   103.4   137.4    34.0  2586.7   119.3  9417.9  6831.2  1112.0   762.0  220808.2  127685.5 
  527     1     1    10.3    44.1    33.8  2198.0    24.5  9434.6  7236.6  1516.8   727.0  234258.5  155130.5 
  527     1     2    56.5    71.8    15.3  2199.2    71.4  9305.8  7106.6  1281.5  -383.0  109160.1   71773.1 
  527     1     3   102.7   139.9    37.2  2380.9   124.1  9027.9  6647.0   314.1   775.8  243242.7  150387.5 
  528     1     1    10.4    45.7    35.3  2177.0    24.8  9145.7  6968.7  1568.7   819.1  235705.9  155158.2 
  528     1     2    56.7    98.4    41.6  2008.8    70.9  9332.8  7324.0  1349.4  -441.8  247832.1  159446.1 
  528     1     3   101.7   140.2    38.5  2241.6   120.5  9033.5  6791.9   622.7   616.9  266540.3  174636.7 
  529     1     1     6.8    45.3    38.5  2246.5    25.3  8742.2  6495.7  -296.1   664.9  236404.7  144296.6 
  529     1     2    56.4    98.2    41.7  1751.4    72.0  9329.5  7578.2  1242.6   404.5  248699.8  171640.2 
  529     1     3   101.3   139.8    38.5  2008.6   120.0  9278.6  7270.0  1031.9   722.8  268619.7  188274.7 
  530     1     1     7.1    45.6    38.5  2339.0    26.6  8768.1  6429.1   543.9   501.9  237213.3  143654.5 
  530     1     2    56.8    97.0    40.3  2234.7    65.2  8582.0  6347.4  1026.1   168.6  231993.2  135902.9 
  530     1     3   101.2   140.4    39.2  2259.1   118.7  8357.6  6098.5   628.1   427.4  232405.0  139780.0 
  531     1     1     9.5    43.6    34.1  2202.0    25.5  9407.9  7205.9   891.8   733.4  222268.4  142995.3 
  531     1     2    57.3    95.7    38.4  2209.9    65.2  9124.1  6914.2  1114.1   189.6  224521.3  136123.8 
  531     1     3   106.2   136.7    30.5  2238.9   119.3  9094.4  6855.6  1597.2   749.3  199619.1  127975.1 
  532     1     1     6.3    47.9    41.6  1983.4    22.6  9469.5  7486.1  1473.7   909.7  226128.9  140841.3 
  532     1     2    58.0    97.0    39.0  2545.8    81.5  9325.4  6779.5   437.0   893.0  238664.2  134284.7 
  532     1     3   102.9   116.0    13.1  2618.1   115.9  9487.3  6869.2  1278.7  -452.7  101521.4   62249.8 
  533     1     1     6.1    46.9    40.8  2023.7    22.4  9310.7  7287.0   942.3   242.4  231259.3  146263.5 
  533     1     2    58.1    97.0    39.0  2565.6    81.6  9431.3  6865.7   539.4   842.3  240363.2  135172.5 
  533     1     3   103.0   135.9    33.0  2617.5   115.7  9646.6  7029.1  1203.6  -519.2  215534.4  123920.2 
  534     1     1     7.4    46.7    39.3  2148.4    22.0  8967.4  6818.9   785.0   245.0  233269.1  145184.4 
  534     1     2    58.1    97.6    39.5  2557.4    80.8  9552.6  6995.2   571.3   628.5  235632.4  130779.0 
  534     1     3   103.4   135.7    32.4  2614.5   115.4  9638.9  7024.4  1411.6  -534.2  213271.1  124379.2 
  535     1     1    10.6    45.6    35.0  2358.4    24.5  8603.9  6245.5   905.7   439.6  218977.6  131716.6 
  535     1     2    58.7    97.7    39.1  2512.5    80.8  9435.9  6923.4   260.5   807.3  232747.8  129734.0 
  535     1     3   103.9   137.0    33.1  2514.0   115.3  9536.6  7022.6  1641.5  -538.8  214554.0  126563.1 
  536     1     1    11.6    44.6    33.0  2600.2    25.6  8571.9  5971.8   738.8   809.9  203588.4  112582.3 
  536     1     2    58.6    98.0    39.4  2407.4    80.7  9314.0  6906.6   263.8   823.9  236636.7  135526.5 
  536     1     3   104.0   136.8    32.8  2442.2   116.1  9483.4  7041.2  1701.0   427.3  222651.9  139617.0 
  537     1     1     6.6    47.2    40.5  1971.8    22.7  9370.4  7398.6   472.5   771.9  227452.9  142666.2 
  537     1     2    58.3    97.2    38.9  2483.6    81.5  9578.7  7095.1   248.4   783.8  248624.4  146794.9 
  537     1     3   104.0   136.9    32.9  2543.6   115.7  9538.6  6995.0  1611.2  -488.0  208707.9  122226.0 
  538     1     1     6.5    46.8    40.2  2045.5    22.8  9444.6  7399.1   454.6   972.2  227076.2  141164.4 
  538     1     2    58.2    97.7    39.6  2520.3    81.8  9473.6  6953.3   407.8   781.7  238842.1  135509.3 
  538     1     3   103.4   136.4    33.0  2546.5   115.6  9546.2  6999.7  1601.8  -490.1  213894.3  124765.0 
  539     1     1     6.6    48.4    41.8  2425.9    22.7  9015.7  6589.8   856.3   212.8  240285.1  133544.9 
  539     1     2    58.1    95.7    37.6  2853.6    81.4  9437.7  6584.2   572.4   824.1  236824.6  125534.9 
  539     1     3   103.5   139.4    35.9  2825.8   115.2  9511.5  6685.7  1498.1  -526.3  226751.2  119370.6 
  540     1     1    10.2    47.9    37.7  3106.0    22.0  9244.4  6138.4   511.0   181.8  233212.2  112078.6 
  540     1     2    56.4    95.7    39.3  3327.1    80.8  9575.8  6248.7   481.0   642.1  249859.6  113449.0 
  540     1     3   103.8   139.3    35.5  3399.3   115.2  9419.1  6019.8  1500.5  -474.8  243296.3  114123.6 
  541     1     1    11.2    45.5    34.3  3055.0    26.2  8871.4  5816.4   465.9   369.3  217784.6  107806.0 
  541     1     2    56.5    94.4    37.9  3237.2    80.5  9601.0  6363.7   237.1   642.6  235099.1  105609.1 
